external_id;name;cycle;area;subarea;country;district;city;campus;duration;ects;modality;regime;language;annual_fee;monthly_fee;enrollment_fee;months_per_year;total_estimate;exams;min_grade;access_routes;career_paths;degree_awarded;qualification_level;qnq_level;eqf_level;accreditation_status;accreditation_entity;accreditation_valid_until;dges_registration;cnaef_code;vacancies;numerus_clausus;scholarships;payment_options;source_url;public_url;description;partners;employment_rate;completion_rate;student_profile;teaching_method;target_audience;student_housing;active;hide_course;hide_price;public_listing;candidaturas
MSM-LX-002;Mestrado em Enfermagem de Saúde Materna e Obstétrica;Mestrado;Saúde;Enfermagem;Portugal;Lisboa;Lisboa;Lisboa;2 anos;120;Presencial;Pós-laboral;Português;;;;;;;;Titulares de licenciatura em Enfermagem ou equivalente legal;Enfermeiro especialista em Saúde Materna e Obstétrica;Mestre em Enfermagem de Saúde Materna e Obstétrica;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;723;;;Bolsas de ação social (DGES);Pagamento anual ou fracionado em prestações mensais;https://www.esel.pt/node/7440;https://www.esel.pt/node/7440;Mestrado que habilita ao título de enfermeiro especialista em Enfermagem de Saúde Materna e Obstétrica.;;;;Enfermeiros licenciados que pretendem desenvolver competências especializadas no acompanhamento da mulher no ciclo reprodutivo e no parto.;Ensino presencial com componente teórica, teórico-prática e ensino clínico supervisionado em saúde materna, obstétrica e ginecológica.;Enfermeiros licenciados;;1;0;0;1;Titulares de licenciatura em Enfermagem ou equivalente legal|Fase única||
MMC-LX-003;Mestrado em Enfermagem Médico-Cirúrgica;Mestrado;Saúde;Enfermagem;Portugal;Lisboa;Lisboa;Lisboa;4 anos;240;Presencial;Pós-laboral;Português;;;;;;;;Titulares de licenciatura em Enfermagem ou equivalente legal;Enfermeiro especialista em Enfermagem Médico-Cirúrgica;Mestre em Enfermagem Médico-Cirúrgica;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;723;;;Bolsas de ação social (DGES);Pagamento anual ou fracionado em prestações mensais;https://www.esel.pt/;https://www.esel.pt/;Mestrado em Enfermagem Médico-Cirúrgica, com áreas como a Enfermagem à Pessoa em Situação Perioperatória.;;;;Enfermeiros licenciados que pretendem desenvolver competências especializadas no cuidado à pessoa em situação crítica, crónica, paliativa ou perioperatória.;Ensino presencial com formação teórica, teórico-prática e ensino clínico supervisionado em contextos de cuidados médico-cirúrgicos.;Enfermeiros licenciados;;1;0;0;1;Titulares de licenciatura em Enfermagem ou equivalente legal|Fase única||
ENF-PRT-001;Licenciatura em Enfermagem;Licenciatura;Saúde;Enfermagem;Portugal;Porto;Porto;Porto;4 anos;240;Presencial;Diurno;Português;697;69,7;;10;2788;"Biologia e Geologia (02) e Física e Química (07); ou Biologia e Geologia (02) e Matemática (16); ou Biologia e Geologia (02) e Português (18)";10;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de outros cursos superiores; Titulares de cursos técnicos superiores profissionais (CTeSP)";Enfermeiro de cuidados gerais;Licenciado em Enfermagem;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;7270/9500;723;257;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://estudar.esenf.pt/acesso-e-ingresso/;https://estudar.esenf.pt/acesso-e-ingresso/;Licenciatura em Enfermagem de 4 anos (240 ECTS) que habilita ao título de enfermeiro de cuidados gerais. ESEP integrada na Universidade do Porto desde dezembro de 2025.;;;;Estudantes com aptidão para as ciências da saúde e da vida e vocação para o cuidado da pessoa.;"Ensino presencial; licenciatura de 8 semestres (240 ECTS) com ensino clínico e estágios em contexto hospitalar e comunitário.";"Candidatos ao ensino superior que pretendem exercer Enfermagem; acesso por concurso nacional com pré-requisito do Grupo A.";Residência universitária disponível (Serviços de Ação Social);1;0;0;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de outros cursos superiores|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
MDC-PRT-002;Mestrado em Direção e Chefia de Serviços de Enfermagem;Mestrado;Saúde;Enfermagem;Portugal;Porto;Porto;Porto;3 semestres;90;Híbrido;Diurno;Português;;;;;;;;Titulares de licenciatura em Enfermagem ou equivalente legal;"Enfermeiro gestor; Diretor/chefe de serviços de enfermagem";Mestre em Direção e Chefia de Serviços de Enfermagem;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;723;;;Bolsas de ação social (DGES);Pagamento anual ou fracionado em prestações mensais;https://estudar.esenf.pt/;https://estudar.esenf.pt/;Mestrado vocacionado para a gestão e liderança de serviços e unidades de enfermagem.;;;;Enfermeiros licenciados com experiência profissional que pretendem assumir funções de direção, chefia e gestão de serviços de enfermagem.;Ensino presencial pós-laboral, com componente teórica e desenvolvimento de competências de gestão e liderança em serviços de enfermagem.;Enfermeiros licenciados;;1;0;0;1;Titulares de licenciatura em Enfermagem ou equivalente legal|Fase única||
MER-PRT-003;Mestrado em Enfermagem de Reabilitação;Mestrado;Saúde;Enfermagem;Portugal;Porto;Porto;Porto;3 semestres;90;Híbrido;Diurno;Português;;;;;;;;Titulares de licenciatura em Enfermagem ou equivalente legal;Enfermeiro especialista em Enfermagem de Reabilitação;Mestre em Enfermagem de Reabilitação;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;723;;;Bolsas de ação social (DGES);Pagamento anual ou fracionado em prestações mensais;https://estudar.esenf.pt/;https://estudar.esenf.pt/;Mestrado para desenvolvimento de competências especializadas em Enfermagem de Reabilitação.;;;;Enfermeiros licenciados que pretendem desenvolver competências especializadas na reabilitação de pessoas com limitações funcionais.;Ensino presencial pós-laboral, articulando formação teórica, treino de competências e ensino clínico supervisionado em reabilitação.;Enfermeiros licenciados;;1;0;0;1;Titulares de licenciatura em Enfermagem ou equivalente legal|Fase única||
ISDOM-GESTCOM;Licenciatura em Gestão Comercial;Licenciatura;Gestão e Administração;Gestão Comercial;Portugal;Leiria;Marinha Grande;Marinha Grande;3 anos (6 semestres);180;Presencial;Diurno;Português;;;;10;;"04 Economia e 17 Matemática Aplicada às Ciências Sociais; ou 04 Economia e 18 Português; ou 17 Matemática Aplicada às Ciências Sociais e 18 Português; ou 18 Português e 09 Geografia; ou 13 Inglês e 18 Português; ou 09 Geografia e 17 Matemática Aplicada às Ciências Sociais";9,5;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de outros cursos superiores; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Gestor comercial; Técnico de vendas; Gestor de contas";Licenciado em Gestão Comercial;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4292/L021;345;30;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.isdom.pt/licenciaturas/85-gestao-comercial;https://www.isdom.pt/licenciaturas/85-gestao-comercial;Licenciatura orientada para a gestão de atividades comerciais e vendas, com foco em marketing, estratégia e gestão de equipas comerciais.;;;;Estudantes interessados nas áreas da gestão, vendas, marketing e relação com o cliente, orientados para o exercício profissional na atividade comercial.;Ensino presencial em regime pós-laboral e diurno, com formação teórico-prática, projeto aplicado e forte componente profissionalizante em gestão comercial.;Titulares do ensino secundário, maiores de 23, titulares de CTeSP/CET e profissionais que pretendam qualificar-se na área da gestão comercial.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de outros cursos superiores|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISDOM-GRH;Licenciatura em Gestão de Recursos Humanos;Licenciatura;Gestão e Administração;Gestão de Recursos Humanos;Portugal;Leiria;Marinha Grande;Marinha Grande;3 anos (6 semestres);180;Presencial;Diurno;Português;;;;10;;"09 Geografia e 17 Matemática Aplicada às Ciências Sociais; ou 04 Economia e 18 Português; ou 17 Matemática Aplicada às Ciências Sociais e 18 Português; ou 04 Economia e 17 Matemática Aplicada às Ciências Sociais; ou 13 Inglês e 18 Português; ou 09 Geografia e 18 Português";9,5;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de outros cursos superiores; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Técnico de recursos humanos; Gestor de formação; Consultor de RH";Licenciado em Gestão de Recursos Humanos;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4292/9157;345;12;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.isdom.pt/licenciaturas/gestao-de-recursos-humanos;https://www.isdom.pt/licenciaturas/gestao-de-recursos-humanos;Curso centrado na gestão de pessoas e políticas de recursos humanos, incluindo recrutamento, formação, avaliação e relações laborais.;;;;Estudantes interessados na gestão do capital humano, recrutamento, formação e relações laborais nas organizações.;Ensino presencial com formação teórico-prática e estágio/projeto, centrado nas metodologias e instrumentos da gestão de recursos humanos.;Titulares do ensino secundário, maiores de 23 e profissionais que pretendam formação na função de Recursos Humanos.;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de outros cursos superiores|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISDOM-MULTIM;CTeSP em Design e Multimédia;CTeSP;Artes e Multimédia;Design e Multimédia;Portugal;Leiria;Marinha Grande;Marinha Grande;2 anos;120;Presencial;Diurno;Português;;;;10;;;;"Concursos especiais (Maiores de 23); Titulares de cursos profissionais de nível 4; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Técnico de multimédia; Web designer; Produtor de conteúdos digitais";Técnico Superior Profissional em Design e Multimédia;Nível 5;5;5;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;213;;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.isdom.pt/curso-tecnico-superior-profissional-ctsp/design-e-multimedia;https://www.isdom.pt/curso-tecnico-superior-profissional-ctsp/design-e-multimedia;Curso técnico que forma profissionais em design gráfico e multimédia, incluindo produção de vídeo, animação, web e conteúdos digitais interativos.;;;;Estudantes com interesse em design, comunicação visual, produção audiovisual e desenvolvimento de conteúdos multimédia.;Ensino presencial em regime pós-laboral (930h de contacto), com forte componente prática em design, multimédia e tecnologias digitais, incluindo estágio.;Titulares do ensino secundário ou equivalente, aprovados nas provas de maiores de 23, e titulares de CET/CTeSP ou grau superior que procurem requalificação na área multimédia.;;1;0;1;1;"Maiores de 23 anos|Fase única||; Titulares de cursos profissionais de nível 4|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCIA-GESTAO;Licenciatura em Gestão;Licenciatura;Gestão e Administração;Gestão;Portugal;Aveiro;Aveiro;Aveiro;3 anos;180;Presencial;Diurno;Português;;;;10;;;;"Concurso Nacional de Acesso; Concursos especiais (Maiores de 23); Titulares de outros cursos superiores; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Gestor; Técnico administrativo; Consultor de gestão";Licenciado em Gestão;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;345;;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://iscia.edu.pt;https://iscia.edu.pt;Licenciatura orientada para as principais áreas da gestão de organizações, incluindo finanças, marketing, recursos humanos e estratégia.;;;;;;;;1;0;1;1;"Concurso Nacional de Acesso|1.ª fase|2026-07-20|2026-08-06; Concurso Nacional de Acesso|2.ª fase|2026-08-24|2026-09-02; Concurso Nacional de Acesso|3.ª fase|2026-09-22|2026-09-24; Maiores de 23 anos|Fase única||; Titulares de outros cursos superiores|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCIA-COMDIG;CTeSP em Comunicação Digital;CTeSP;Comunicação e Marketing;Comunicação Digital;Portugal;Aveiro;Aveiro;Aveiro;2 anos (4 semestres);120;Presencial;Diurno;Português;;;100;10;;;;"Concursos especiais (Maiores de 23); Titulares de cursos profissionais de nível 4; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Técnico de comunicação digital; Social media manager; Criador de conteúdos";Técnico Superior Profissional em Comunicação Digital;Nível 5;5;5;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;R/Cr 41/2017 (Código T023);213;25;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://iscia.edu.pt;https://iscia.edu.pt;Curso técnico vocacionado para estratégias de comunicação em meios digitais, redes sociais e produção de conteúdos multimédia.;;;;Estudantes interessados em comunicação, marketing digital, criação de conteúdos e gestão de presença das marcas em ambientes digitais.;Ensino em regime diurno e modalidade blended-learning, com componente teórico-prática, laboratório de produção de conteúdos e estágio (30 ECTS).;Titulares do ensino secundário ou equivalente, titulares de CET/CTeSP, maiores de 23 e titulares de outros graus superiores que procurem qualificação em comunicação digital.;;1;0;1;1;"Maiores de 23 anos|Fase única||; Titulares de cursos profissionais de nível 4|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCIA-GFC;CTeSP em Gestão Financeira e Contabilidade;CTeSP;Gestão e Administração;Gestão Financeira e Contabilidade;Portugal;Aveiro;Aveiro;Aveiro;2 anos;120;Presencial;Diurno;Português;;;;10;;;;"Concursos especiais (Maiores de 23); Titulares de cursos profissionais de nível 4; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Técnico de contabilidade; Assistente financeiro; Tesoureiro";Técnico Superior Profissional em Gestão Financeira e Contabilidade;Nível 5;5;5;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;344;;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://iscia.edu.pt;https://iscia.edu.pt;Curso centrado em competências de contabilidade, fiscalidade e gestão financeira para pequenas e médias organizações.;;;;;;;;1;0;1;1;"Maiores de 23 anos|Fase única||; Titulares de cursos profissionais de nível 4|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCE-EDU-EDBAS;Licenciatura em Educação Básica;Licenciatura;Educação;Educação Básica;Portugal;Porto;Penafiel;Penafiel;3 anos (6 semestres);180;Presencial;Diurno;Português;;;;10;;17 Matemática Aplicada às Ciências Sociais e 18 Português;9,5;"Concursos especiais (Maiores de 23); Titulares de cursos profissionais de nível 4; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Educador; Técnico de educação; Animador educativo";Licenciado em Educação Básica;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4271/9853;144;26;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.iscedouro.pt;https://www.iscedouro.pt;Licenciatura que assegura a formação inicial para prosseguir estudos em mestrados profissionalizantes em Ensino.;;;;Estudantes que pretendem seguir uma carreira na educação e ensino básico, com vocação para o trabalho pedagógico com crianças.;Ensino superior privado politécnico, presencial, com formação teórica e prática orientada para a docência no ensino básico (1.º e 2.º ciclos).;Candidatos ao ensino superior através de concurso institucional, titulares do secundário e maiores de 23 que pretendam formação inicial de professores.;;1;0;1;1;"Maiores de 23 anos|Fase única||; Titulares de cursos profissionais de nível 4|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCE-EDU-PSICO;Licenciatura em Psicologia;Licenciatura;Ciências Sociais e do Comportamento;Psicologia;Portugal;Porto;Penafiel;Penafiel;3 anos;180;Presencial;Diurno;Português;;;;10;;;;"Concursos especiais (Maiores de 23); Titulares de cursos profissionais de nível 4; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Psicólogo júnior; Técnico de psicologia; Técnico de intervenção psicossocial";Licenciado em Psicologia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;311;;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.iscedouro.pt;https://www.iscedouro.pt;Licenciatura que fornece base científica em psicologia, permitindo acesso a ciclos de estudos avançados em várias áreas da psicologia.;;;;;;;;1;0;1;1;"Maiores de 23 anos|Fase única||; Titulares de cursos profissionais de nível 4|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCE-EDU-EDSOC;CTeSP em Educação Social;CTeSP;Serviço Social;Educação Social;Portugal;Porto;Penafiel;Penafiel;2 anos;120;Presencial;Diurno;Português;;;;10;;;;"Concursos especiais (Maiores de 23); Titulares de cursos profissionais de nível 4; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Técnico de intervenção social; Animador sociocultural";Técnico Superior Profissional em Educação Social;Nível 5;5;5;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;762;;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.iscedouro.pt;https://www.iscedouro.pt;Curso técnico focado na intervenção social e educativa em comunidades, instituições e projetos socioculturais.;;;;;;;;1;0;1;1;"Maiores de 23 anos|Fase única||; Titulares de cursos profissionais de nível 4|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCET-TUR;Licenciatura em Turismo;Licenciatura;Hotelaria e Turismo;Turismo;Portugal;Porto;Porto;Porto;3 anos (6 semestres);180;Presencial;Diurno;Português;;;;10;;"09 Geografia; ou 18 Português; ou 09 Geografia e 18 Português; ou 11 História e 18 Português; ou 13 Inglês e 18 Português; ou 17 Matemática Aplicada às Ciências Sociais e 18 Português; ou 04 Economia e 18 Português; ou 06 Filosofia e 18 Português";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de outros cursos superiores; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Profissional de turismo; Técnico de operações turísticas; Gestor de destinos turísticos";Licenciado em Turismo;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4280/9254;812;39;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.iscet.pt;https://www.iscet.pt;Licenciatura orientada para a formação de profissionais de turismo, com enfoque em destinos, operações e gestão de produtos turísticos.;;;;Estudantes interessados no turismo, hotelaria, animação turística e gestão de destinos e empresas do setor.;Ensino superior privado politécnico, presencial, com formação teórico-prática orientada para a gestão e operação de atividades turísticas.;Candidatos ao ensino superior através de concurso institucional, titulares do secundário, maiores de 23 e titulares de CTeSP/outros graus.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de outros cursos superiores|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCET-GEST;Licenciatura em Gestão de Empresas;Licenciatura;Gestão e Administração;Gestão de Empresas;Portugal;Porto;Porto;Porto;3 anos (6 semestres);180;Presencial;Diurno;Português;;;;10;;"04 Economia; ou 18 Português; ou 09 Geografia e 18 Português; ou 11 História e 18 Português; ou 13 Inglês e 18 Português; ou 17 Matemática Aplicada às Ciências Sociais e 18 Português; ou 04 Economia e 18 Português; ou 06 Filosofia e 18 Português";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de outros cursos superiores; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Gestor; Técnico administrativo; Consultor de gestão";Licenciado em Gestão de Empresas;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4280/9152;345;22;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.iscet.pt;https://www.iscet.pt;Licenciatura centrada na gestão de organizações, com componentes de finanças, marketing, recursos humanos e estratégia empresarial.;;;;Estudantes interessados em gestão, finanças, marketing e administração de organizações.;Ensino superior privado politécnico, presencial, com formação teórico-prática nas áreas funcionais da gestão de empresas.;Candidatos ao ensino superior através de concurso institucional, titulares do secundário, maiores de 23 e titulares de CTeSP/outros graus.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de outros cursos superiores|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISCET-MKT;Licenciatura em Marketing e Publicidade;Licenciatura;Marketing e Publicidade;Marketing;Portugal;Porto;Porto;Porto;3 anos (6 semestres);180;Presencial;Diurno;Português;;;;10;;"09 Geografia; ou 18 Português; ou 09 Geografia e 18 Português; ou 11 História e 18 Português; ou 13 Inglês e 18 Português; ou 17 Matemática Aplicada às Ciências Sociais e 18 Português; ou 04 Economia e 18 Português; ou 06 Filosofia e 18 Português";9,5;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de outros cursos superiores; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Profissional de marketing; Gestor de marcas; Técnico de publicidade";Licenciado em Marketing e Publicidade;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4280/9206;342;29;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://www.iscet.pt;https://www.iscet.pt;Licenciatura focada em estratégias de marketing, comunicação e publicidade para marcas, produtos e serviços.;;;;Estudantes interessados em marketing, publicidade, comunicação de marcas e gestão comercial.;Ensino superior privado politécnico, presencial, com formação teórico-prática em marketing, publicidade e comunicação.;Candidatos ao ensino superior através de concurso institucional, titulares do secundário, maiores de 23 e titulares de CTeSP/outros graus.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de outros cursos superiores|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
ISVOUGA-GEST;Licenciatura em Gestão de Empresas;Licenciatura;Gestão e Administração;Gestão de Empresas;Portugal;Aveiro;Santa Maria da Feira;Santa Maria da Feira;3 anos (6 semestres);180;Presencial;Diurno;Português;3120;312;150;10;9360;;;"Concurso institucional; Concursos especiais (Maiores de 23); Titulares de outros cursos superiores; Titulares de cursos técnicos superiores profissionais (CTeSP)";"Gestor; Técnico de planeamento; Consultor de gestão";Licenciado em Gestão de Empresas;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4283/9152;345;80;;"Bolsas de ação social (DGES); Bolsas de mérito";Pagamento anual ou fracionado em prestações mensais;https://isvouga.pt/curso/licenciatura/gestao-de-empresas/;https://isvouga.pt/curso/licenciatura/gestao-de-empresas/;Licenciatura que promove formação teórica e prática em finanças, estratégia, marketing, recursos humanos e gestão de processos de negócio.;;;;Estudantes interessados em finanças, estratégia, marketing, recursos humanos e gestão de processos de negócio.;Ensino presencial em regime diurno ou noturno (com sábados), com formação teórico-prática e opção de estágio, simulação empresarial ou projeto aplicado.;Titulares do ensino secundário, maiores de 23, titulares de CTeSP e profissionais que pretendam formação em gestão de empresas (Nível 6 do QNQ).;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de outros cursos superiores|Fase única||; Titulares de cursos técnicos superiores profissionais (CTeSP)|Fase única||"
